NOMBRE_EMP,NOMBRE_FAE,REGIÓN_IN,PROVINCIA,COMUNA_INS,NOMBRE_INS,TIPO_INSTA,RECOBRERSO,UTM_NORTE,UTM_ESTE,ESTADO_INS,METODO_CONS,NEAR_DIST,VOL_AUTORIZADO,VOL_ACTUAL,TON_AUTORIZADO,TON_ACTUAL,RES_APRUEBA,RES_PDC_APRUEBA,RES_PDC_FECHA,RES_APRUEBA_FECHA,latitud,longitud,lat_lon_pair
ENAMI,PLANTA JOSE ANTONIO MORENO,II,ANTOFAGASTA,TALTAL,PUNTA MORADO,TRANQUE DE RELAVE,COBRE,7191282.31489999,353574.436499999,INACTIVO,,107379.943704547,1121664.0,0.0,1682496.0,0.0,1161,1530,2015-06-04 00:00:00,1992-09-29 00:00:00,-25.388077,-70.455561,"-25.388077, -70.455561"
CIA. MINERA CERRO NEGRO S.A.,PLANTA CERRO NEGRO,V,PETORCA,CABILDO,RELAVE FILTRADO,FILTRADO,COBRE-ORO,6393385.0,322587.0,ACTIVO,FILTRADO,,,,80568.0,,114,,,2023-03-06 00:00:00,-32.582810,-70.890184,"-32.582810, -70.890184"
CIA. MINERA CERRO NEGRO S.A.,PLANTA CERRO NEGRO,V,PETORCA,CABILDO,CERRO NEGRO 5,TRANQUE DE RELAVE,COBRE-ORO,6393867.39059999,322933.8057,INACTIVO,EJE CENTRAL,23869.6851881322,1625000.0,0.0,2473500.0,0.0,252,615,2009-04-07 00:00:00,2008-03-24 00:00:00,-32.578516,-70.886399,"-32.578516, -70.886399"
CIA. MINERA CERRO NEGRO S.A.,PLANTA CERRO NEGRO,V,PETORCA,CABILDO,CERRO NEGRO 4,TRANQUE DE RELAVE,COBRE-ORO,6393748.85699999,323198.3896,INACTIVO,AGUAS ARRIBA,24144.8004247008,1050000.0,0.0,1575000.0,0.0,S/I,615,2009-04-07 00:00:00,S/I,-32.579627,-70.883604,"-32.579627, -70.883604"
CIA. MINERA CERRO NEGRO S.A.,PLANTA CERRO NEGRO,V,PETORCA,CABILDO,CERRO NEGRO 3,TRANQUE DE RELAVE,COBRE-ORO,6393617.62339999,323441.8068,INACTIVO,AGUAS ARRIBA,23908.5189372558,660000.0,0.0,990000.0,0.0,135,615,2009-04-07 00:00:00,1972-07-19 00:00:00,-32.580849,-70.881037,"-32.580849, -70.881037"
CIA. MINERA CERRO NEGRO S.A.,PLANTA CERRO NEGRO,V,PETORCA,CABILDO,CERRO NEGRO 2,TRANQUE DE RELAVE,COBRE-ORO,6393435.5897,323657.7072,INACTIVO,AGUAS ARRIBA,23630.9547917973,590000.0,0.0,885000.0,0.0,S/I,615,2009-04-07 00:00:00,S/I,-32.582525,-70.878772,"-32.582525, -70.878772"
CIA. MINERA CERRO NEGRO S.A.,PLANTA CERRO NEGRO,V,PETORCA,CABILDO,CERRO NEGRO 1,TRANQUE DE RELAVE,COBRE-ORO,6393357.2729,323740.257399999,INACTIVO,AGUAS ARRIBA,23518.0979725611,480000.0,0.0,720000.0,0.0,S/I,615,2009-04-07 00:00:00,S/I,-32.583244,-70.877908,"-32.583244, -70.877908"
ALEJANDRO LOPEZ ALIAGA,PLANTA VETA DEL AGUA,V,QUILLOTA,NOGALES,VETA DEL AGUA 1-2-3-4,EMBALSE,ORO,6381689.53909999,300150.4088,INACTIVO,EMBALSE,8739.05596161963,1565000.0,0.0,2347500.0,0.0,S/I,,,S/I,-32.684418,-71.131591,"-32.684418, -71.131591"
ALEJANDRO LOPEZ ALIAGA,PLANTA VETA DEL AGUA,V,QUILLOTA,NOGALES,VETA DEL AGUA 6,EMBALSE,ORO,6381894.32699999,299810.6831,ACTIVO,EMBALSE,8631.9574652998,358795.0,287949.0,538192.0,431632.0,1784,,,2011-06-20 00:00:00,-32.682510,-71.135169,"-32.682510, -71.135169"
MINERA LAS JUNTAS (EX MINAS SAN ANDRES),PLANTAS EL PINGO Y SANTA MARIA,IV,LIMARI,MONTE PATRIA,EL PINGO ,TRANQUE DE RELAVE,COBRE-ORO,6586777.10059999,348766.9956,INACTIVO,EJE CENTRAL,39499.0246125296,101600.0,0.0,152400.0,0.0,S/I,N_A,N_A,S/I,-30.842550,-70.581466,"-30.842550, -70.581466"
MANTOS COOPER,MANTOS BLANCOS,II,ANTOFAGASTA,ANTOFAGASTA,TRANQUE DE RELAVE,TRANQUE DE RELAVE,COBRE,7407094.86519999,393418.5345,INACTIVO,,42677.7007711752,5333333.0,0.0,8000000.0,0.0,1218,209,2013-02-14 00:00:00,1979-07-12 00:00:00,-23.442620,-70.043400,"-23.442620, -70.043400"
MINERA CRISTAL LIMITADA,MINERA CRISTAL LIMITADA,II,EL LOA,CALAMA,DEPÓSITO TUINA,EMBALSE,COBRE,7507353.95,558069.01,ACTIVO,EMBALSE,,,,112575.0,,724,,,2018-06-18 00:00:00,-22.539431,-68.435275,"-22.539431, -68.435275"
MINERA ESCONDIDA LTDA.,ESCONDIDA,II,ANTOFAGASTA,ANTOFAGASTA,EMBALSE DE RELAVE,EMBALSE,COBRE,7308034.2651,493097.237399999,INACTIVO,EMBALSE,155372.550961976,40158.0,0.0,60237.0,0.0,S/I,,,S/I,-24.340848,-69.068047,"-24.340848, -69.068047"
CIA. MINERA CERRO DOMINADOR,PLANTA CALLEJAS ZAMORA,II,ANTOFAGASTA,SIERRA GORDA,TRANQUE 1,TRANQUE DE RELAVE,COBRE,7477677.82569999,459875.651499999,INACTIVO,,62017.9332068635,1250000.0,0.0,1875000.0,0.0,1081,1936,2015-07-30 00:00:00,1989-11-10 00:00:00,-22.808031,-69.390975,"-22.808031, -69.390975"
CIA. MINERA CERRO DOMINADOR,PLANTA CALLEJAS ZAMORA,II,ANTOFAGASTA,SIERRA GORDA,TRANQUE 4,EMBALSE,COBRE,7477474.02249999,459375.847299999,INACTIVO,EMBALSE,62532.9251191516,672981.0,588181.0,1009472.0,882272.0,885,1936,2015-07-30 00:00:00,2013-07-22 00:00:00,-22.809860,-69.395850,"-22.809860, -69.395850"
JORGE WENKE,EL ESCORIAL,V,PETORCA,CABILDO,EL ESCORIAL 2,TRANQUE DE RELAVE,COBRE-ORO,6410690.2377,305639.040199999,INACTIVO,AGUAS ARRIBA,708.151815217906,80000.0,0.0,120000.0,0.0,450,N_A,N_A,1996-05-07 00:00:00,-32.423954,-71.067079,"-32.423954, -71.067079"
SOC. MINERA SAN MIGUEL ,FAENA SAN MIGUEL (EX-ANDACOLLO),IV,ELQUI,ANDACOLLO,SAN MIGUEL 1 (EX-ANDACOLLO 1),TRANQUE DE RELAVE,ORO-COBRE,6653481.38719999,301211.915599999,INACTIVO,AGUAS ARRIBA,3679.41300187624,89100.0,0.0,133650.0,0.0,1729,,,1993-12-02 00:00:00,-30.233989,-71.065739,"-30.233989, -71.065739"
SOC. MINERA SAN MIGUEL ,FAENA SAN MIGUEL (EX-ANDACOLLO),IV,ELQUI,ANDACOLLO,SAN MIGUEL 6 (EX-ANDACOLLO 6),TRANQUE DE RELAVE,ORO,6653570.0228,301221.175999999,INACTIVO,,3743.94022789544,93590.0,0.0,140385.0,0.0,1000,N_A,N_A,1987-01-19 00:00:00,-30.233191,-71.065626,"-30.233191, -71.065626"
SOC. MINERA SAN MIGUEL ,FAENA SAN MIGUEL (EX-ANDACOLLO),IV,ELQUI,ANDACOLLO,SAN MIGUEL 2 (EX-ANDACOLLO 2),TRANQUE DE RELAVE,ORO,6653560.10089999,301062.425699999,INACTIVO,AGUAS ARRIBA,3618.73560708526,18560.0,0.0,27840.0,0.0,S/I,,,S/I,-30.233255,-71.067277,"-30.233255, -71.067277"
SOC. MINERA SAN MIGUEL ,FAENA SAN MIGUEL (EX-ANDACOLLO),IV,ELQUI,ANDACOLLO,SAN MIGUEL 3 (EX-ANDACOLLO 3),TRANQUE DE RELAVE,ORO,6653494.61639999,301077.639299999,INACTIVO,AGUAS ARRIBA,3586.26590639378,24000.0,0.0,36000.0,0.0,S/I,,,S/I,-30.233848,-71.067131,"-30.233848, -71.067131"
CIA. MINERA ZALDIVAR,ZALDIVAR,II,ANTOFAGASTA,ANTOFAGASTA,EMBALSE DE RELAVES 3A,EMBALSE,COBRE,7326819.50559999,495857.8327,ACTIVO,EMBALSE,149654.507162936,14957106.0,9392164.0,22435660.0,15804901.0,938,1647,2015-06-19 00:00:00,2017-04-12 00:00:00,-24.171190,-69.040779,"-24.171190, -69.040779"
ALTONORTE,FAENA ALTONORTE,II,ANTOFAGASTA,ANTOFAGASTA,EMBALSE DE RELAVES,EMBALSE,COBRE,7366632.75729999,363074.760599999,ACTIVO,EN PASTA,18200.2683989542,7109504.0,643309.0,17205000.0,1612498.0,1786,1616,2009-08-25 00:00:00,2005-09-09 00:00:00,-23.805734,-70.344124,"-23.805734, -70.344124"
MINERA MERIDIAN,EL PEÃ‘ON,II,ANTOFAGASTA,ANTOFAGASTA,EL PEÃ‘ON,FILTRADO,ORO,7299615.8129,450317.381799999,INACTIVO,N_A,125389.564116151,9866667.0,0.0,14800000.0,0.0,85,137,2010-01-29 00:00:00,2003-01-13 00:00:00,-24.416105,-69.490053,"-24.416105, -69.490053"
CESAR MOREN EIRL,PLANTA CAPOTE AURIFERO,III,HUASCO,FREIRINA,EMBALSE DE RELAVES ANTIGUOS CAPOTE AURIFERO,EMBALSE,ORO,6866150.0,308870.0,INACTIVO,EMBALSE,,,,60000.0,,0509,,,2020-07-03 00:00:00,-28.316895,-70.949434,"-28.316895, -70.949434"
MIGUEL DAY,PLANTA DAY,III,COPIAPO,COPIAPO,DAY 2,TRANQUE DE RELAVE,ORO,6969503.273,367382.763,ACTIVO,AGUAS ABAJO,2822.95734017389,36492.0,68106.0,54739.0,102780.0,828,,,1984-08-09 00:00:00,-27.391354,-70.341266,"-27.391354, -70.341266"
WALDO FERREL OJAVO,PLANTA PUNITAQUI,IV,LIMARI,PUNITAQUI,PUNITAQUI 1,TRANQUE DE RELAVE,ORO,6585979.5672,284871.7713,INACTIVO,AGUAS ARRIBA,1020.16682654319,2400.0,0.0,3600.0,0.0,1042,,,S/I,-30.839862,-71.249426,"-30.839862, -71.249426"
NELSON ZUÃ‘IGA CARVAJAL,PLANTA SANTA LAURA,III,COPIAPO,COPIAPO,TRANQUE DE RELAVE,TRANQUE DE RELAVE,COBRE,6965601.3331,369869.605399999,ACTIVO,,7062.99795204348,31200.0,24137.0,46800.0,36206.0,1767,251,2017-05-19 00:00:00,2000-09-29 00:00:00,-27.426811,-70.316537,"-27.426811, -70.316537"
LUIS CORTES JARA,PLANTA MARIA ISABEL,III,COPIAPO,TIERRA AMARILLA,TRANQUE DE RELAVE,TRANQUE DE RELAVE,HIERRO,6964413.28459999,374360.2355,INACTIVO,,4557.43312144033,49000.0,0.0,73500.0,2180.0,702,416,2015-11-06 00:00:00,1986-07-15 00:00:00,-27.437956,-70.271238,"-27.437956, -70.271238"
PEDRO JESUS CASTILLO VEGA,PLANTA RAPELINA,III,COPIAPO,COPIAPO,RAPELINA,EMBALSE,ORO,6969385.4088,367309.418999999,ACTIVO,EMBALSE,2948.22992716656,37461.0,15100.0,56192.0,4520.0,190,659,2016-12-30 00:00:00,1986-02-04 00:00:00,-27.392411,-70.342021,"-27.392411, -70.342021"
ENAMI,PLANTA MATTA,III,COPIAPO,COPIAPO,TRANQUE DE RELAVE 3,TRANQUE DE RELAVE,COBRE,6968324.3946,376075.8562,ACTIVO,EJE CENTRAL,8504.07069091757,18419769.0,17230987.0,27629653.0,17616457.0,1904,2649,2015-10-22 00:00:00,2019-07-24 00:00:00,-27.402812,-70.253483,"-27.402812, -70.253483"
ENAMI,PLANTA MATTA,III,COPIAPO,COPIAPO,RELAVES FILTRADOS,FILTRADO,COBRE,6968193.12,375424.33,EN CONSTRUCCION,FILTRADO,,,,17475690.0,,1540,,,2022-09-06 00:00:00,-27.403937,-70.260086,"-27.403937, -70.260086"
ENAMI,PLANTA VALLENAR,III,HUASCO,VALLENAR,TRANQUE DE RELAVE 3,TRANQUE DE RELAVE,COBRE,6838971.36679999,330316.106599999,INACTIVO,AGUAS ABAJO,2968.70872239706,2290533.0,2531502.0,3773300.0,3797254.0,861,1574,2015-06-09 00:00:00,2007-09-13 00:00:00,-28.565065,-70.734778,"-28.565065, -70.734778"
SOC. CONTRACTUAL MINERA ALIANZA,PLANTA VIÃ‘ITA AZUL,III,COPIAPO,COPIAPO,TRANQUE 3,TRANQUE DE RELAVE,COBRE,6966704.09769999,369079.956799999,INACTIVO,EJE CENTRAL,5783.23093671936,72490.0,88312.0,108735.0,132468.0,268,345,2014-04-30 00:00:00,2014-04-10 00:00:00,-27.416782,-70.324406,"-27.416782, -70.324406"
CODELCO,EL TENIENTE,VI,CACHAPOAL,DONIHUE,PISCINA EMERGENCIA,EMBALSE,COBRE,6214584.8578,329214.2251,INACTIVO,EMBALSE,10411.2941053414,10924.0,0.0,16386.0,0.0,,,,,-34.195764,-70.853518,"-34.195764, -70.853518"
CODELCO,SALVADOR,III,CHAÑARAL,DIEGO DE ALMAGRO,PAMPA AUSTRAL,EMBALSE,COBRE-MOLIBDENO,7096834.3404,391878.238199999,ACTIVO,EMBALSE,16552.6120651624,271990000.0,242440329.0,353590000.0,339160524.0,976,1514,2011-06-01 00:00:00,2015-04-10 00:00:00,-26.244074,-70.082586,"-26.244074, -70.082586"
SINDICATO ARTESANAL MINERO POZO SECO,PLANTA POZO SECO,III,HUASCO,VALLENAR,TRANQUE DE RELAVE,TRANQUE DE RELAVE,ORO,6818034.49199999,326736.850399999,INACTIVO,,19772.0611894418,1900.0,0.0,2850.0,0.0,S/I,,,S/I,-28.753487,-70.774536,"-28.753487, -70.774536"
OP MINING CHILE SpA,PLANTA OP (EX FARAH),III,COPIAPO,COPIAPO,FARAH 1-2-3-4-5-6-7,TRANQUE DE RELAVE,COBRE-ORO-HIERRO,6967802.4035,366905.929499999,INACTIVO,,4573.21888827966,187300.0,0.0,280950.0,0.0,82,281,2015-08-13 00:00:00,2015-03-03 00:00:00,-27.406659,-70.346274,"-27.406659, -70.346274"
SOC. GUERRERO HERMANOS Y CIA. LTDA.,PLANTA ARCADIO,III,COPIAPO,COPIAPO,ARCADIO,EMBALSE,COBRE-ORO,6967647.3891,366008.737999999,ACTIVO,EMBALSE,4950.36611653519,23032.0,25935.0,34548.0,31083.0,271,337,2014-04-25 00:00:00,2014-04-11 00:00:00,-27.407970,-70.355364,"-27.407970, -70.355364"
CODELCO,EL TENIENTE,VI,CACHAPOAL,REQUINOA,EMERGENCIA 2,EMBALSE,COBRE,6210922.28859999,344959.111299999,INACTIVO,EMBALSE,8798.67735813295,43069.0,0.0,64603.0,0.0,S/I,,,S/I,-34.231243,-70.683365,"-34.231243, -70.683365"
DESCONOCIDO,LOS PIMIENTOS,II,ANTOFAGASTA,TALTAL,LOS PIMIENTOS 1,TRANQUE DE RELAVE,COBRE-ORO,7188319.7023,399222.578599999,ABANDONADO,AGUAS ARRIBA,107682.572831356,31500.0,0.0,47250.0,0.0,S/I,,,S/I,-25.418618,-70.002079,"-25.418618, -70.002079"
LOS COBRES DE ATACAMA,PLANTA LICEO MANUEL MALAGAES,III,CHAÑARAL,DIEGO DE ALMAGRO,TRANQUE DE RELAVE,TRANQUE DE RELAVE,COBRE,7080786.0447,394955.6085,ABANDONADO,,622.122144058127,4840.0,0.0,5808.0,0.0,S/I,,,S/I,-26.389186,-70.053087,"-26.389186, -70.053087"
MAYA ENTERPRISES LTDA.,PLANTA ANDACOLLO,III,COPIAPO,COPIAPO,EMBALSE MAYA,EMBALSE,COBRE,6966458.3984,362859.075899999,INACTIVO,EMBALSE,7574.63417874912,2560.0,0.0,3840.0,0.0,S/I,,,S/I,-27.418388,-70.387350,"-27.418388, -70.387350"
SCM SAN SEBASTIAN,PLANTA ANDREA,III,COPIAPO,COPIAPO,TRANQUE DE RELAVE,EMBALSE,COBRE-ORO,6970997.2284,372402.858699999,INACTIVO,EMBALSE,4915.45522033296,6404.0,0.0,9606.0,0.0,648,,,1987-07-17 00:00:00,-27.378349,-70.290348,"-27.378349, -70.290348"
INVERSIONES NUTRAM S.A.,PLANTA COBRE NORTE,III,HUASCO,VALLENAR,COBRE NORTE,TRANQUE DE RELAVE,COBRE,6840803.41679999,330028.4888,ACTIVO,AGUAS ABAJO,3875.84958584584,439215.0,603854.0,672000.0,1545563.0,763,147,2016-03-11 00:00:00,2008-09-08 00:00:00,-28.548498,-70.737446,"-28.548498, -70.737446"
DESCONOCIDO,PLANTA CARMEN,III,HUASCO,VALLENAR,TRANQUE DE RELAVES CARMEN,,COBRE-ORO,6836732.0,329068.0,ABANDONADO,,,,0.0,,,S/I,,,,-28.585106,-70.747867,"-28.585106, -70.747867"
DESCONOCIDO,PLANTA CALLEJAS VALLENAR,III,HUASCO,VALLENAR,TRANQUE DE RELAVES CALLEJAS VALLENAR,,COBRE-ORO,6838218.34,326651.26,ABANDONADO,,,,0.0,,,S/I,,,,-28.571375,-70.772345,"-28.571375, -70.772345"
DESCONOCIDO,PLANTA TORINO,III,HUASCO,VALLENAR,TORINO 1,,COBRE-ORO,6836571.61,329545.81,ABANDONADO,,,,0.0,,,S/I,,,,-28.586616,-70.743007,"-28.586616, -70.743007"
DESCONOCIDO,PLANTA TORINO,III,HUASCO,VALLENAR,TORINO 2,,COBRE-ORO,6836446.5,329599.22,ABANDONADO,,,,0.0,,,S/I,,,,-28.587751,-70.742480,"-28.587751, -70.742480"
ELIAS RESK CONTRERAS (SOC. MINERA SANTA TERESA),PLANTA SANTA TERESA,III,COPIAPO,COPIAPO,SANTA TERESA 1,TRANQUE DE RELAVE,ORO,6968917.417,366913.7021,INACTIVO,EJE CENTRAL,3476.98767646438,4050.0,0.0,6075.0,0.0,531,,,S/I,-27.396596,-70.346073,"-27.396596, -70.346073"
OSCAR GOMEZ ESCOBAR,PLANTA MONSERRAT,III,COPIAPO,COPIAPO,MONSERRAT,TRANQUE DE RELAVE,ORO,6967256.0546,365659.854,INACTIVO,AGUAS ABAJO,5439.53181196498,66667.0,0.0,100000.0,0.0,S/I,,,S/I,-27.411468,-70.358935,"-27.411468, -70.358935"
DESCONOCIDO,LOS PIMIENTOS,II,ANTOFAGASTA,TALTAL,LOS PIMIENTOS 1,TRANQUE DE RELAVE,COBRE-ORO,7188280.4116,399234.881699999,ABANDONADO,AGUAS ARRIBA,107643.722718447,31500.0,0.0,47250.0,0.0,S/I,,,S/I,-25.418973,-70.001959,"-25.418973, -70.001959"
SOC. CONTRACTUAL MINERA ALIANZA,PLANTA VIÃ‘ITA AZUL,III,COPIAPO,COPIAPO,TRANQUE 2,TRANQUE DE RELAVE,COBRE,6966696.68939999,369586.8995,INACTIVO,EJE CENTRAL,5934.55930281949,268920.0,227264.0,403380.0,340897.0,30,345,2014-04-30 00:00:00,1985-01-08 00:00:00,-27.416898,-70.319280,"-27.416898, -70.319280"
CHRISTIAN MOLINA OLIVER SERVICIOS MINEROS EIRL,PLANTA COYANCURA,III,COPIAPO,TIERRA AMARILLA,AMOLANAS I,EMBALSE,COBRE,6894598.28399999,398280.76999999897,INACTIVO,EMBALSE,69338.0504050495,42375.0,73718.0,67800.0,110578.0,190,232,2016-05-10 00:00:00,2014-03-12 00:00:00,-28.070114,-70.035186,"-28.070114, -70.035186"
SCM  ATACAMA KOZAN,KOZAN,III,COPIAPO,COPIAPO,EL GATO,TRANQUE DE RELAVE,COBRE,6971182.01119999,374840.479799999,ACTIVO,AGUAS ABAJO,7262.43368092186,14200000.0,14162908.0,21300000.0,21244362.0,218,2498,2015-10-06 00:00:00,2013-05-17 00:00:00,-27.376907,-70.265683,"-27.376907, -70.265683"
SOTRATEC-MINART LTDA.,PLANTA EL CATEADOR,III,COPIAPO,COPIAPO,TRANQUE DE RELAVE,TRANQUE DE RELAVE,COBRE,6967554.7186,366021.3234,INACTIVO,AGUAS ABAJO,5033.65433582891,35120.0,,52680.0,,525,,,1998-05-20 00:00:00,-27.408808,-70.355247,"-27.408808, -70.355247"
SLM NENITA PRIMERA,PLANTA NENITA I,III,CHAÑARAL,DIEGO DE ALMAGRO,EMBALSE,EMBALSE,ORO,7040896.91179999,410306.001,ACTIVO,EMBALSE,42441.8600401355,18000.0,19932.0,27000.0,29898.0,444,,,1999-02-10 00:00:00,-26.750355,-69.902029,"-26.750355, -69.902029"
SLM ESCONDIDA UNA DE LAS SIERRAS RAJO DE ORO,PLANTA CANDELARIA,III,COPIAPO,COPIAPO,CANDELARIA 1,EMBALSE,COBRE,6965791.2077,369994.255199999,INACTIVO,EMBALSE,6923.75772030516,3984.0,0.0,5976.0,0.0,701,,,1988-07-11 00:00:00,-27.425109,-70.315256,"-27.425109, -70.315256"
COMERCIAL LEDESMA REPRESENTACIONES,PLANTA ANDREA,III,COPIAPO,COPIAPO,ANDREA,EMBALSE,ORO-COBRE,6970938.95739999,372382.6144,INACTIVO,EMBALSE,4911.91967566583,5732.0,0.0,8598.0,0.0,S/I,,,S/I,-27.378873,-70.290559,"-27.378873, -70.290559"
CIA. MINERA MANTOS DE ORO,LA COIPA,III,COPIAPO,COPIAPO,RAHCO,FILTRADO,ORO-PLATA,7032394.33409999,471945.216799999,ACTIVO,N_A,90367.4244065822,86000000.0,806008049.0,129600000.0,124530175.0,562,2875,2015-11-17 00:00:00,2005-02-14 00:00:00,-26.829712,-69.282342,"-26.829712, -69.282342"
SOC. MINERA CANDELARIA,PLANTA CORONA,III,COPIAPO,COPIAPO,EMBALSE CORONA,EMBALSE,COBRE,6969575.0,367725.0,ACTIVO,EMBALSE,,,,40500.0,22545.0,982,,,2021-10-26 00:00:00,-27.390740,-70.337798,"-27.390740, -70.337798"
SOC. MINERA CANDELARIA,PLANTA CORONA,III,COPIAPO,COPIAPO,CORONA,TRANQUE DE RELAVE,COBRE,6969553.876,367809.331399999,INACTIVO,EJE CENTRAL,2761.75718701397,31733.0,28408.0,47600.0,42613.0,571,N_A,N_A,1986-06-02 00:00:00,-27.390939,-70.336947,"-27.390939, -70.336947"
SOC. MINERA FORTUNA LTDA.,PLANTA PUERTO RICO,III,COPIAPO,COPIAPO,PUERTO RICO 0-1-2,TRANQUE DE RELAVE,COBRE,6969690.44359999,367241.5453,INACTIVO,EJE CENTRAL,2655.71043216481,46800.0,0.0,70200.0,0.0,1275,271,2016-06-02 00:00:00,1992-10-23 00:00:00,-27.389651,-70.342674,"-27.389651, -70.342674"
CIA. MINERA MANTOS DE ORO,LA COIPA,III,COPIAPO,COPIAPO,RAKITO,TRANQUE DE RELAVE,ORO-PLATA,7031974.98029999,472576.327399999,INACTIVO,,91124.9661350274,581000.0,0.0,842450.0,0.0,777,2875,2015-11-17 00:00:00,XX-XX-1990,-26.833510,-69.276000,"-26.833510, -69.276000"
MINEX S.A.,PLANTA SAN EDUARDO,III,COPIAPO,COPIAPO,DEPOSITO 1,EMBALSE,COBRE,6966948.21879999,365978.997499999,INACTIVO,EMBALSE,5622.90660087537,4062.0,2084.0,5100.0,3126.0,124,,,2015-03-20 00:00:00,-27.414278,-70.355742,"-27.414278, -70.355742"
SOC. MINERA SAN JOAQUIN,PLANTA SAN JOAQUIN,III,COPIAPO,TIERRA AMARILLA,SAN JOAQUIN 1,TRANQUE DE RELAVE,COBRE-ORO,6963819.66509999,374324.888399999,INACTIVO,AGUAS ARRIBA,3975.06210610718,13000.0,0.0,19500.0,0.0,S/I,,,S/I,-27.443311,-70.271657,"-27.443311, -70.271657"
SOC. MINERA SAN JOAQUIN,PLANTA SAN JOAQUIN,III,COPIAPO,TIERRA AMARILLA,SAN JOAQUIN 2,TRANQUE DE RELAVE,COBRE-ORO,6963864.11519999,374230.167399999,INACTIVO,AGUAS ARRIBA,4034.86600532776,8500.0,0.0,12750.0,0.0,S/I,,,S/I,-27.442901,-70.272610,"-27.442901, -70.272610"
CIA. MINERA FALDA VERDE,PLANTA FALDA VERDE,III,CHAÑARAL,CHAÑARAL,FALDA VERDE,EMBALSE,COBRE,7087855.90689999,339751.688699999,INACTIVO,EMBALSE,3154.07293312673,333334.0,0.0,500000.0,0.0,2417,,,2011-08-11 00:00:00,-26.320233,-70.605489,"-26.320233, -70.605489"
COEMIN S.A.,PLANTA CERRILLOS,III,COPIAPO,TIERRA AMARILLA,TRANQUE DE RELAVE 3,TRANQUE DE RELAVE,COBRE,6949582.94759999,377987.1606,ACTIVO,EJE CENTRAL,10748.6212601407,3877533.0,3784633.0,5816300.0,5645652.0,817,1789,2015-07-08 00:00:00,2013-11-27 00:00:00,-27.572142,-70.236042,"-27.572142, -70.236042"
CIA. EXPLORACION DE MINAS SAN ANDRES,PLANTA ELISA DE BORDOS,III,COPIAPO,TIERRA AMARILLA,ELISA DE BORDOS 2,TRANQUE DE RELAVE,COBRE,6933657.91579999,382786.507199999,INACTIVO,,27380.9875268375,105720.0,0.0,158580.0,0.0,S/I,,,S/I,-27.716302,-70.188984,"-27.716302, -70.188984"
CIA. CONTRACTUAL MINERA CANDELARIA,CANDELARIA,III,COPIAPO,TIERRA AMARILLA,CANDELARIA,TRANQUE DE RELAVE,COBRE,6956712.32579999,370491.631599999,ACTIVO,AGUAS ABAJO,5480.72693008813,375707862.0,367279997.0,563561793.0,550919996.0,771,291,2009-03-03 00:00:00,2016-04-13 00:00:00,-27.507099,-70.311195,"-27.507099, -70.311195"
SOC. ZEPEDA Y ALVAREZ,PLANTA EL TRIUNFO,IV,LIMARI,PUNITAQUI,TRANQUE DE RELAVE ,TRANQUE DE RELAVE,ORO,6588013.94589999,301733.8706,ABANDONADO,,17492.6109111753,216000.0,0.0,324000.0,0.0,S/I,,,S/I,-30.824459,-71.072819,"-30.824459, -71.072819"
MATILDE VIUDA DE ALFARO,PLANTA PUNITAQUI 1-2,IV,LIMARI,PUNITAQUI,TRANQUE DE RELAVE,TRANQUE DE RELAVE,ORO,6585030.53409999,284551.5332,INACTIVO,,1802.03721152451,1733.0,0.0,2600.0,0.0,S/I,,,S/I,-30.848361,-71.252972,"-30.848361, -71.252972"
SOC. SANTA CAMILA,SANTA CAMILA,IV,LIMARI,PUNITAQUI,CAMILA 1-2 ,TRANQUE DE RELAVE,ORO,6583432.59649999,285089.574199999,ABANDONADO,,3474.79939012657,5532.0,0.0,8298.0,0.0,41,N_A,N_A,1991-01-14 00:00:00,-30.862867,-71.247685,"-30.862867, -71.247685"
MINERA SAN PEDRO LTDA.,PLANTA POLCURA INTEGRADA,RM,CHACABUCO,TILTIL,EMBALSE DE RELAVES,EMBALSE,COBRE,6335455.73479999,321323.743099999,ACTIVO,EMBALSE,2598.27406891735,134400.0,220396.0,208200.0,330594.0,364,1833,2009-10-08 00:00:00,2008-04-16 00:00:00,-33.104872,-70.914822,"-33.104872, -70.914822"
MINERA SAN PEDRO S.A,PLANTA POLCURA INTEGRADA,RM,CHACABUCO,TILTIL,MSP 2,FILTRADO,,6335835.06,322119.11,ACTIVO,,,,,,,,,,,-33.101583,-70.906228,"-33.101583, -70.906228"
CEMENTO POLPAICO S.A.,CERRO BLANCO,RM,CHACABUCO,TILTIL,TRANQUE RELAVE 5,TRANQUE DE RELAVE,CARBONATO DE CALCIO,6328335.575,329838.133,ACTIVO,AGUAS ABAJO,13589.363336575,6380000.0,6526153.0,9570000.0,10590184.0,745,2016,2015-08-11 00:00:00,1998-09-08 00:00:00,-33.170433,-70.824945,"-33.170433, -70.824945"
SERVICIOS Y OPERACIONES MINERAS DEL NORTE S.A.,PLANTA EL MEMBRILLO,RM,MELIPILLA,ALHUE,TRANQUE DE RELAVE,TRANQUE DE RELAVE,ORO,6232859.12779999,323034.8837,ABANDONADO,,16825.7700515091,115334.0,0.0,173000.0,0.0,S/I,,,S/I,-34.030014,-70.916829,"-34.030014, -70.916829"
